Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_class
68002,27jKLapVKaNuoMQMHR988Z,Feid,Esto No Se Le Dedica A Cualquiera,AMOR DE MI VIDA,7,189613,False,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883,4,latino,1
45057,72dTSVm9IsZD0eYft7H7XV,Antonio Garcia Isaac,Elegia,Elegia,53,148000,False,0.482,0.0685,2,-22.069,1,0.0868,0.991,0.934,0.109,0.221,103.099,4,guitar,2
74591,0ygD8hNaJu9Ko0fJT9uxqR,Fernanda Takai,Ritmo da Chuva (Ao Vivo) - Single,Ritmo da Chuva (Rhythm Of The Rain) - Ao Vivo,41,204000,False,0.62,0.656,11,-10.184,1,0.0379,0.305,0.0,0.494,0.855,109.378,4,mpb,1
53788,2dWNKXTs5z7Iu1g0kYh4Xe,Becky Hill;Topic,Only Honest On The Weekend,My Heart Goes (La Di Da) (feat. Topic),72,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4,house,4
64756,4KCGYOHGExcKUlFkNajeVO,Oaty.,Goiaba,Goiaba,57,139805,False,0.757,0.679,10,-9.74,0,0.0864,0.619,0.828,0.109,0.374,103.016,4,jazz,2
106250,4dyx5SzxPPaD8xQIid5Wjj,Peter Bjorn and John,Writer's Block,Young Folks,75,276693,False,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,swedish,4
44829,0TTSQeJnGnpCxX7LWsdD9F,Pop Evil,Eye of the Storm,Eye of the Storm,58,234149,False,0.511,0.807,1,-5.695,0,0.0414,1.75e-05,1.96e-05,0.151,0.396,119.986,4,grunge,3
109128,6HRQ2TCrIFhZpIdI9DyhEh,Cascada;Sound Rush,Everytime We Touch (Sound Rush Remix),Everytime We Touch - Sound Rush Remix,63,216937,False,0.57,0.961,5,-3.913,0,0.0871,0.00236,0.00014,0.222,0.452,150.056,4,techno,3
102185,04wmRKlU8lSjmYql1mt052,Sophie Pecora,Keeping Everything Inside,Keeping Everything Inside,61,178105,False,0.561,0.522,6,-7.699,0,0.108,0.613,0.0,0.103,0.43,94.321,4,songwriter,3
23846,4NxxwRPkNOgwRk6ACKrGs9,Nora Van Elken,I Wanna Dance With Somebody,I Wanna Dance With Somebody - UK Edit,60,134516,False,0.657,0.889,1,-5.415,0,0.0415,0.0315,0.00473,0.917,0.238,124.043,4,deep-house,3
7940,6fUYzj7XQ4RKqXSYgpzVgP,Kruger Brothers;Kontras Quartet,Roan Mountain Suite,Gather Round - Prelude,20,105000,False,0.499,0.124,2,-19.474,1,0.0793,0.836,0.861,0.0925,0.263,87.205,1,bluegrass,1
11581,1WUHeOPayLKPMG35uBJVUj,John Smith,Headlong,Far Too Good,62,219333,False,0.825,0.324,4,-11.399,1,0.032,0.83,9.49e-05,0.115,0.553,97.019,4,british,3
2367,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84,250546,False,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,alt-rock,4
11120,389QX9Q1eUOEZ19vtzzI9O,The Beatles,The Beatles (Remastered),While My Guitar Gently Weeps - Remastered 2009,70,285000,False,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,4,british,4
80058,4Tkb7zsDmsawB7S5TpKQV1,Atif Aslam;Shiraz Uppal,Pehli Dafa,Pehli Dafa,70,298771,False,0.679,0.537,4,-7.843,1,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4,pop-film,4
8308,0cKk8BKEi7zXbdrYdyqBP5,The Who,Who's Next (Deluxe Edition),Behind Blue Eyes,71,221426,False,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,4,blues,4
36628,4a0qRi121ryIbl3jfcSROV,Keen' V;Dely Kate,Dilemme (feat. Dely Kate),Dilemme (feat. Dely Kate),33,191500,False,0.788,0.673,0,-4.98,1,0.095,0.0787,8.26e-06,0.123,0.361,90.013,4,french,1
94802,6IFhuvmtWSJrVqmW5WofFF,SHRK;Shiloh Dynasty,Sad Hours,One Dance,52,147750,False,0.685,0.422,7,-13.139,1,0.429,0.838,0.222,0.451,0.2,82.58,3,sad,2
2719,2jfk3m8nq5IvB35s2xIs1O,Skillet,Rise (Deluxe Edition),Not Gonna Die,66,225280,False,0.445,0.953,5,-2.463,0,0.0704,0.0106,0.0,0.281,0.475,172.063,4,alt-rock,3
91060,54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Mercury - Acts 1 & 2,Bones,84,165264,False,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,4,rock,4
33135,4Xn89qH8uKOumgvAGSvY3U,iamjakehill,Solace,Stay,67,185070,True,0.634,0.658,7,-8.537,0,0.314,0.814,0.0,0.134,0.86,166.05,4,emo,3
14468,1sTuCLkR91PYwD616U9DjX,The Kiboomers,Top 30 Baby Songs,Baby Bumblebee,45,73845,False,0.937,0.299,5,-6.804,1,0.04,0.725,0.0,0.07,0.788,104.089,4,children,2
80747,4Tq1eNoLWXqJsizbNnobSz,A.R. Rahman;Yogi Sekar,"Devaralan Aattam (From ""Ponniyin Selvan Part-1"") [Original Motion Picture Soundtrack]","Devaralan Aattam (From ""Ponniyin Selvan Part-1"")",58,273228,False,0.828,0.707,8,-9.517,1,0.362,0.303,0.0,0.0646,0.441,141.096,3,pop-film,3
72622,0NCvhkLffy3suyYgXITOzP,Ice Nine Kills,Hunting Season,Hunting Season,57,198665,False,0.434,0.824,0,-6.864,1,0.0587,0.000206,0.000321,0.337,0.287,163.989,4,metalcore,2
99129,7cWD565NKIelWEJg9HcRd5,Bryan Adams,Jingle Bell Rock 2022,Christmas Time,0,243057,False,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,singer-songwriter,1
83305,1wjQEAV31X26Za9KRAmqwz,CamelPhat;ARTBAT;RHODES,For a Feeling (feat. RHODES),For a Feeling (feat. RHODES),58,296324,False,0.64,0.903,0,-7.577,1,0.0358,0.000766,0.632,0.0636,0.0357,122.016,4,progressive-house,3
89912,44XjoNvtwevktFKjvVe1vH,Bad Bunny;Buscabulla,Un Verano Sin Ti,Andrea,86,339611,True,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071,4,reggaeton,4
33149,3Xx8DDgvddsYPnxTH2LXsd,Fresno,Redenção,Desde Quando Você Se Foi,50,216226,False,0.575,0.902,6,-3.092,1,0.0321,0.077,0.0,0.359,0.601,130.024,4,emo,2
21680,5lLwFE3fCAQllnPLsKtFP9,Peruzzi,Hypertension / Things I Need,Hypertension,51,197894,False,0.844,0.839,6,-6.188,1,0.0478,0.00486,0.00141,0.0694,0.621,113.933,4,dancehall,2
84467,2hdeaGl9nT3UoQIgSqctHj,The Doors,Morrison Hotel,Indian Summer,54,154066,False,0.495,0.154,2,-17.792,1,0.0301,0.859,0.139,0.106,0.147,102.673,4,psych-rock,2
90158,0KM3fzzUBVW0vW7RmFh28v,Connie Francis,The Collection,Stupid Cupid,57,134560,False,0.606,0.725,3,-7.019,1,0.0352,0.831,1.07e-05,0.0407,0.963,136.815,4,rock-n-roll,2
112889,4ZOI5Ac2ufLXK1DWYi1UKz,Allame,"Organize Oluyoruz, Vol. 3",Bir Dakika,37,256708,False,0.717,0.949,2,-4.959,1,0.214,0.0216,0.000107,0.183,0.453,130.059,4,turkish,1
48175,3ndcNdzfiEEeg4qWsno1jA,Useless ID,State Is Burning,Without a Choice,38,40240,False,0.463,0.991,10,-2.074,0,0.183,0.000133,5.55e-06,0.263,0.419,197.167,4,hardcore,1
43928,6aPQXSEoqSy57i2WkkS93Y,Black Label Society,Sonic Brew (20th Anniversary Blend 5.99 - 5.19),Low Down,24,304640,False,0.197,0.856,6,-8.666,0,0.124,0.00421,0.333,0.537,0.261,103.475,3,groove,1
87007,26ZzSLUJMmYp5u1hDELEWH,Crystal Castles,(III),Transgender,75,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,r-n-b,4
38840,7K0pkS5lqUkFd9kuY0spiK,The Red Pears,We Bring Anything to the Table... Except Tables We Can't Bring Tables to the Table,Time Bomb,25,176065,False,0.442,0.8,4,2.574,1,0.0686,0.262,1.04e-06,0.664,0.369,118.053,4,garage,1
104681,0fmgOwkb9AwgzXhYVSZRDs,Carlos Baute,Baute,Te regalo,63,169720,False,0.713,0.699,6,-6.426,1,0.0376,0.533,0.0,0.112,0.753,100.079,4,spanish,3
97015,01R8E80wecrjrq6iwrdZx3,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),Coração De Rua - Ao Vivo,60,173415,False,0.56,0.799,1,-3.572,1,0.187,0.362,0.0,0.838,0.661,174.005,4,sertanejo,3
51040,209pScL6fUhISxcLWkB6rf,Anirudh Ravichander,Vikram (Original Background Score),Lokiverse - Background Score,73,156330,False,0.64,0.86,7,-4.481,1,0.101,0.302,0.468,0.109,0.516,96.996,4,hip-hop,4
84484,5H6Jp0syB5yEPk7SWYdlmk,Jimi Hendrix,Are You Experienced,The Wind Cries Mary,63,200733,False,0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,4,psych-rock,3
84825,3c06k9x6MHHdPQi3ix68yF,The Lovin' Spoonful,Daydream,Daydream,61,139093,False,0.822,0.332,1,-11.369,1,0.0506,0.834,0.0,0.11,0.834,110.802,4,psych-rock,3
11774,7fO6hgP2MnAjVtSxResRw2,Peter And Gordon,Peter And Gordon,A World Without Love,51,164760,False,0.548,0.827,4,-6.197,1,0.0336,0.147,0.0,0.147,0.777,130.043,4,british,2
102010,5iCY0TXNImK4hyKfcplQsg,Anuv Jain,Baarishein,Baarishein,76,207309,False,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,4,songwriter,4
57866,0XQfrOmAaRB8h07zApz0dE,Bhuvan Bam,Bas Mein,Bas Mein,41,202500,False,0.73,0.905,11,-5.187,0,0.0888,0.218,0.0,0.0773,0.814,127.969,4,indie,1
92266,1MUsWVRPLaC7ANKcEiMRCl,Elvis Presley,Platinum - A Life In Music,Don't Be Cruel,61,121960,False,0.678,0.494,2,-12.941,1,0.17,0.78,0.0,0.0737,0.803,84.398,4,rockabilly,3
36758,4cMBFU3ZjlbscquikM8sM7,Deep Chills;Not Famous,Backfire,Backfire,37,184800,False,0.806,0.491,11,-7.053,1,0.0479,0.329,4.16e-06,0.189,0.847,100.001,4,french,1
101269,2MetzfhUMANQ07Fu0liJzj,Loopable;Verter la lluvia,Rain Sounds and other Ambiences (Loopable and without Fade),Pouring Rain - Loopable with No Fade,44,93451,False,0.0,6.19e-05,9,-18.685,1,0.0,0.127,0.999,0.718,0.0,0.0,0,sleep,2
45253,7EhvL5VsfrvU7qRittMpBL,Tinariwen,Tassili,Iswegh Attay,41,336120,False,0.545,0.448,0,-10.729,1,0.0519,0.787,0.0115,0.0995,0.58,156.05,4,guitar,1
1083,06yiYlbdcanbh4GJEFyhEj,BaianaSystem;BNegão,OXEAXEEXU,Reza Forte,35,232293,False,0.838,0.914,0,-4.026,0,0.124,0.378,0.00398,0.0979,0.855,146.0,4,afrobeat,1
102200,2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,In My Mind,73,162794,False,0.668,0.392,2,-12.178,0,0.0585,0.789,0.00275,0.345,0.323,135.936,3,songwriter,4
10701,75CiAMNTXMSwxABjofm8pT,Noisia;Mefjus,Concussion (Mefjus Remix),Concussion - Mefjus Remix,34,226046,False,0.607,0.98,1,-0.488,1,0.25,0.000282,0.841,0.566,0.396,172.039,4,breakbeat,1
36667,1PiASZMKp39IsWwiiIYgPO,Polo & Pan,Cyclorama,Ani Kuni,59,277520,False,0.662,0.621,0,-6.158,1,0.0291,0.204,0.591,0.0658,0.0477,120.998,4,french,3
107207,6aIAuKNU8JlVaTmoCYYN6U,Tove Lo,Glad He's Gone,Glad He's Gone,51,196348,True,0.795,0.595,1,-8.073,1,0.0698,0.0823,0.0,0.128,0.502,91.025,4,synth-pop,2
107234,6c9nkeetGbsoXa7d5E1wHa,a-ha,"East of the Sun, West of the Moon",Crying in the Rain,63,260226,False,0.394,0.547,2,-9.276,1,0.0383,0.436,0.000111,0.344,0.151,181.74,4,synth-pop,3
67711,4YjKwvKBYxjoOo23PVWlxF,Alvaro Diaz,Alternativo diferente latino,Ramona Flowers,0,181240,False,0.665,0.769,0,-6.532,1,0.0275,0.0776,6.84e-06,0.0754,0.76,138.001,4,latin,1
73000,1vdYudatKL5iRIM7i6vkvG,Argy,Tataki,Tataki,59,328780,False,0.826,0.401,2,-11.684,1,0.117,0.0154,0.795,0.0999,0.0561,122.017,4,minimal-techno,3
53106,04aulIHjjQyDVUUmaFDy8w,Rompasso;Rich The Kid,Angetenar,Angetenar,59,190909,True,0.708,0.879,7,-4.437,1,0.342,0.0066,0.0,0.116,0.202,109.939,4,house,3
34027,7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Dream Your Life Away,Riptide,82,204280,False,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,folk,4
37721,6aRznHyTg7epwrqGhLzfLs,Mc Kako,Amém,Amém,44,212869,True,0.914,0.336,0,-10.001,0,0.0774,0.548,0.0,0.109,0.723,115.034,4,funk,2
79287,6mHOcVtsHLMuesJkswc0GZ,Supertramp,Breakfast In America (Deluxe Edition),The Logical Song - Remastered 2010,73,251253,False,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,4,piano,4
84620,7FCiDC7ojdm19CJePq6QAe,Pink Floyd,The Wall,Vera,52,93356,False,0.179,0.162,4,-22.191,0,0.162,0.678,0.022,0.119,0.0869,34.821,4,psych-rock,2
88856,2AY1UAimvTqjJC8vDJsOyy,Becky G;Bad Bunny,MALA SANTA,Mayores,72,203186,False,0.745,0.836,5,-4.336,0,0.0444,0.145,0.00314,0.116,0.874,96.993,4,reggae,4
88712,7ojJ4XvqBhBcteM0zjMebT,UB40,Promises And Lies,(I Can't Help) Falling In Love With You,70,207440,False,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,4,reggae,4
10661,7CDwazPin9cOWJTgvoQpCq,Bassnectar;Seasunz,Underground Communication,Stomp,13,270133,False,0.415,0.795,4,-6.957,0,0.0578,0.00046,0.183,0.0649,0.79,99.989,4,breakbeat,1
57076,5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,77,101789,True,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4,indie,4
5485,4kEmMxLXUUGhl4mX5XHsXg,Samuel Kim,Carol of The Bells - Epic Version,Carol of The Bells - Epic Version,44,189274,False,0.449,0.522,7,-8.947,0,0.0374,0.158,0.634,0.116,0.0745,154.038,3,anime,2
65053,2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,After LIKE,88,176973,False,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,4,k-pop,4
51753,7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky;Skepta,TESTING,Praise The Lord (Da Shine) (feat. Skepta),82,205040,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,hip-hop,4
99994,4R59wt5nnhYo88PIu3cUIt,Blanco White,On the Other Side,Olalla,66,248160,False,0.573,0.406,3,-11.946,1,0.0361,0.653,0.475,0.123,0.376,130.021,4,singer-songwriter,3
40206,3rXgbjVLoaHEUq82dbCP0f,Rodrigo Azevedo;Fernandinho,Volta Logo Jesus,Volta Logo Jesus,45,229052,False,0.366,0.533,9,-6.501,1,0.0316,0.195,0.0,0.101,0.296,135.683,4,gospel,2
14324,1OrSkn4lXO1cD1NaR7v2IG,The Minions,Minions (Original Motion Picture Soundtrack),Universal Fanfare,57,32417,False,0.428,0.497,8,-10.311,1,0.0491,0.547,0.91,0.693,0.36,71.801,4,children,2
17218,0XGoZeBkI6n9TKnp7pjMMu,FOVOS,Breathe,Breathe,43,186666,False,0.669,0.927,1,-6.919,1,0.0464,0.039,0.901,0.331,0.547,126.012,4,club,1
85510,46uMIpDYQBG6iSHDl5y2ft,Luis Alberto Spinetta,Don Lucero,Fina Ropa Blanca,39,316040,False,0.735,0.476,5,-8.537,0,0.029,0.0983,0.0138,0.239,0.39,89.189,4,punk-rock,1
71853,0hAIs32U2SmJcXymlcyF8h,Asking Alexandria,Asking Alexandria,Alone In A Room,64,245861,True,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,4,metal,3
11599,4d0d2llNcQIHmaCgYTrODQ,Yusuf / Cat Stevens,Teaser And The Firecat (Remastered 2021),Peace Train - Remastered 2021,65,253293,False,0.594,0.682,0,-8.858,1,0.0487,0.051,4.56e-05,0.0919,0.76,82.487,4,british,3
9471,34eIa3zQ23bCWreWLilUS7,Marquinhos Gomes,Não vou duvidar,Não vou duvidar,45,207826,False,0.646,0.782,11,-4.422,1,0.0366,0.634,0.0,0.128,0.641,137.883,4,brazil,2
81006,2l3dFxtoSMgMQVyRIUHjpz,Mitraz,Akhiyaan,Akhiyaan,74,191868,False,0.724,0.618,2,-9.007,1,0.0534,0.0533,0.704,0.0886,0.0683,100.021,4,pop,4
8449,3wkzTnvK7AZX0oEB7LrvUJ,Celso Blues Boy,Por um Monte de Cerveja,Por um Monte de Cerveja,41,232698,False,0.613,0.878,4,-5.731,1,0.0313,0.00777,9.2e-05,0.168,0.902,129.991,4,blues,1
91750,5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68,209386,False,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4,rock,3
81130,0rMeOAvbQZ2RTG4B6L1M4p,Darshan Raval,Asal Mein,Asal Mein,71,224240,False,0.656,0.551,8,-6.43,1,0.0299,0.721,1.26e-06,0.0947,0.329,114.106,4,pop,4
9176,3G7Y6YBp2OjIe8hez3HCoq,Nenhum De Nós,Histórias Reais Seres Imaginários,Amanhã ou Depois,50,203466,False,0.56,0.783,7,-5.695,1,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4,brazil,2
9549,18wdzUDXJyfXU0TmI9ePvy,Zé Ramalho,Zé Ramalho Ao Vivo 2005,Garoto de Aluguel (Taxi Boy) [Ao Vivo],45,296960,False,0.551,0.835,6,-8.013,0,0.0366,0.00599,0.000124,0.921,0.432,96.238,4,brazil,2
112349,2pK07K26sYHQuH3NwL0Kgm,Linet,Yorum Farkı,Eylül Akşamı,42,276688,False,0.286,0.594,4,-4.231,0,0.0526,0.513,0.0,0.196,0.235,92.054,4,turkish,1
44078,3UULkHdmLDqBDPmBYltoRE,Alter Bridge,One Day Remains,Metalingus,67,259959,False,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0.0,0.0958,0.163,109.905,4,grunge,3
43754,30Ek6vDZ77PWTQS9HiV3xB,AC Slater;Chris Lorenzo;Wax Motif,Night Bass Remixed Vol. 1,Fly Kicks - Wax Motif Remix,55,278400,False,0.897,0.692,11,-4.985,0,0.0492,0.0187,0.728,0.0603,0.607,125.024,4,groove,2
91000,7DbdUf8aHSYoliSjO6LZv6,Beach Weather,Chit Chat,"Sex, Drugs, Etc.",90,196784,False,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,4,rock,4
106998,03znS0yMUMP9lgtmpjUXJU,Mats Rådberg,"I'm The Singer, You're The Song",Vän på vägen (Conwoy),35,250367,False,0.612,0.709,5,-7.669,1,0.0437,0.398,0.000709,0.687,0.806,104.881,4,swedish,1
112266,6xgUoKGDKuwkISFEIUbY6s,Şehinşah,666,Intro,42,151081,True,0.616,0.706,11,-7.381,0,0.139,0.315,0.0,0.124,0.126,140.162,4,turkish,1
84710,6VojZJpMyuKClbwyilWlQj,The Beach Boys,Greatest Hits,Wouldn't It Be Nice,59,153866,False,0.385,0.657,5,-6.975,1,0.0342,0.724,0.0,0.105,0.672,124.895,4,psych-rock,3
44179,6i81qFkru6Kj1IEsB7KNp2,Pearl Jam,Backspacer,Just Breathe,69,215853,False,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,4,grunge,4
9407,1hB4340DP1nnBmfWn37uTN,509-E;Dexter;Afro-X,Provérbios 13,Saudades Mil,48,526026,True,0.624,0.589,2,-6.669,1,0.281,0.302,0.0,0.124,0.78,76.847,4,brazil,2
87102,0W64NfLrIsRTAFObko6uJx,Lil Tjay,True 2 Myself,Leaked,71,220240,True,0.51,0.619,7,-7.918,1,0.281,0.801,0.0,0.0811,0.321,97.018,4,r-n-b,4
65437,4Qnhgqm32HUt8rIOqURZ1w,Ilaiyaraaja;Suresh Wadkar,Sadma (Original Motion Picture Soundtrack),Aye Zindagi Gale Lagaa Le,52,330000,False,0.369,0.39,6,-8.315,0,0.0429,0.57,0.0,0.177,0.428,159.255,4,k-pop,2
50124,3Qwk2xcvEh6VDp5QiKdmS4,Tren Loco,Venas De Acero,Pueblo Motoquero,30,286653,False,0.479,0.943,8,-3.872,1,0.0451,0.000289,0.0043,0.151,0.468,139.983,4,heavy-metal,1
102302,0wxGIpOZbDR4RGy1sh3XhR,Ber;Charlie Oriain,Meant To Be,Meant To Be,64,163226,False,0.5,0.156,1,-11.472,1,0.0469,0.87,0.0,0.125,0.405,173.794,4,songwriter,3
12823,55FhVdCYYc7Ksa0ronjHeQ,Ronald Cheng,怪胎,無賴,46,243000,False,0.639,0.659,4,-5.356,1,0.0307,0.456,0.0,0.235,0.54,111.024,4,cantopop,2
57023,0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,79,253520,False,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,4,indie,4
1201,4icYKOgfJLxp44GNWEZqyJ,Limoblaze;Moses Bliss,Grateful,Grateful,45,224634,False,0.729,0.866,9,-5.656,1,0.193,0.267,0.0,0.146,0.711,131.913,4,afrobeat,2
55230,1E2Hs9fuKr9wSPAvlYX8lR,Pritam;Arijit Singh,83 (Original Motion Picture Soundtrack),Lehra Do,58,217848,False,0.509,0.91,2,-6.283,1,0.0727,0.487,0.0,0.106,0.52,83.974,4,indian,3
5385,52IsIvHidofM9JMjw78Jyz,LiSA;Uru,再会 (produced by Ayase),再会 (produced by Ayase),61,242166,False,0.713,0.606,7,-5.718,0,0.0328,0.315,0.0,0.262,0.492,90.005,4,anime,3
14566,00Zr0lkDueJHXnKjbU2Aro,Zouzounia,The Wheels on the Bus & More Nursery Rhymes,ABC - The Alphabet Song,43,110296,False,0.846,0.419,2,-10.472,1,0.0328,0.106,0.00125,0.117,0.404,101.985,4,children,1
14383,4wU1v9Y6s1NdVTwT4YNTYP,Mother Goose Club,"Mother Goose Club Sings Nursery Rhymes Vol. 4: Row, Row, Row Your Rhyme",If You're Happy and You Know It,57,107477,False,0.778,0.723,4,-4.409,1,0.0438,0.552,0.0,0.119,0.966,129.989,4,children,2
75534,0Gd2Uu2M8gfilTt7uwl6lW,Jon Schmidt,Bonus Tracks,Jessica's Theme (from The Man from Snowy River),21,307720,False,0.454,0.0368,2,-20.558,1,0.0558,0.984,0.879,0.0805,0.175,130.999,4,new-age,1
84182,1UKobFsdqNXQb8OthimCKe,"Crosby, Stills & Nash","Crosby, Stills & Nash",Helplessly Hoping - 2005 Remaster,68,157893,False,0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,4,psych-rock,3
68800,2vmfvSoZBFAt9hhRoEByLi,Aventura;Bad Bunny,Volví,Volví,83,230125,True,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,4,latino,4
109231,42e4LqRQ0W6jBVrtDenThj,Boris Brejcha;Ginger,Space Diver,To The Moon And Back,46,480000,False,0.802,0.651,5,-9.468,1,0.0495,0.000199,0.835,0.0949,0.332,125.011,4,techno,2
44119,5Xak5fmy089t0FYmh3VJiY,Pearl Jam,Ten,Black,74,342653,False,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4,grunge,4
33372,2HrXRO1Z8xOpirCjqfqoKr,Lil Revive,Grim Peaks,Tell the Reaper I'm Sorry,61,161261,True,0.536,0.646,4,-8.694,0,0.0407,0.166,0.0,0.133,0.296,160.037,4,emo,3
98002,50WeOnXhM1H7AZEeIDoWfZ,Idina Menzel;Evan Rachel Wood,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Show Yourself,70,260906,False,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,4,show-tunes,4
28521,3RgEkU0pFALv7sQhPlaFLd,SLANDER;Ashley Drake,Halfway Down (with Ashley Drake),Halfway Down (with Ashley Drake),51,310400,False,0.447,0.575,10,-7.011,0,0.0517,0.0296,2.82e-06,0.105,0.158,149.996,4,dub,2
109343,2EPVEQ8ITYjNXmT8FEUoxH,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,Strawberry Time,32,267160,False,0.59,0.825,10,-7.265,1,0.0359,0.555,0.0468,0.0984,0.432,132.88,4,techno,1
1400,6lnXNuAixFoNuoEe2dXb6d,Limoblaze;Marizu,Afrobeats Rap and Jesus,For Me,43,194063,False,0.728,0.719,2,-4.201,0,0.0459,0.477,0.0,0.0713,0.719,107.95,4,afrobeat,1
110172,0FEk8LwY8h4rAR63ggfhV0,Tiësto;Jonas Blue;Rita Ora,The London Sessions,Ritual,62,198995,False,0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.769,114.998,4,trance,3
4289,4QrP9gVlY2cXvdR5RG8nhV,Flower Face,Baby Teeth,April to Death,53,232617,True,0.59,0.382,1,-11.039,1,0.0296,0.817,4.37e-05,0.116,0.287,98.029,4,ambient,2
100475,2JF6XTiPGGbYOXsLbAnTWx,The Flatliners,Cavalcade,Count Your Bruises,35,186706,False,0.407,0.974,4,-2.779,1,0.091,2.13e-05,3.15e-06,0.0863,0.569,162.083,4,ska,1
62368,4JK1kDUdH9RTBQrrSO1QfR,Yuuri,壱,ベテルギウス,73,230600,False,0.367,0.671,5,-4.604,1,0.0478,0.222,0.0,0.494,0.691,179.833,4,j-pop,4
113127,4E43YlwUlpYDJIxcMjt0S7,Chris Tomlin,Holy Roar,Is He Worthy?,54,271920,False,0.357,0.552,4,-6.084,1,0.0289,0.153,0.0,0.112,0.217,145.811,4,world-music,2
8512,1x9CZ1BESwWZzB1SZcV0gj,Mountains vs. Machines,Emerge,Chosen Ones,57,193306,False,0.436,0.822,5,-2.967,1,0.0314,0.000217,0.00287,0.325,0.378,85.022,4,blues,2
65233,4Aw8n6r2vuU0KUo1a2nftp,BTS,MAP OF THE SOUL : 7,Louder than bombs,71,217404,False,0.643,0.667,0,-6.947,0,0.151,0.0432,0.0,0.0904,0.478,145.999,4,k-pop,4
110098,6Pyb3IExfdj8CSjQeN3455,Ruben de Ronde;Zack Evans,ASOT 1090 - A State Of Trance Episode 1090,Lean On Me (ASOT 1090) - Zack Evans Remix,38,181940,False,0.531,0.914,4,-8.185,0,0.0586,0.00041,0.000595,0.86,0.189,127.983,4,trance,1
62005,1AM8QdDFZMq6SrrqUnuQ9P,Michael Bublé,It's Time,Feeling Good,73,237333,False,0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,3,j-pop,4
